Machine,Job,Type,Makespan,Processing Time,Setup,Time,Priority
3,job1983,2,3075.825,7.5,0.0,3068.325,1
1,job1966,2,3078.5,7.5,0.0,3071.0,10
2,job1997,1,3079.25,6.75,0.0,3072.5,1
0,job1980,2,3082.5,7.5,0.0,3075.0,1
3,job1991,2,3083.325,7.5,0.0,3075.825,1
4,job1916,3,3082.4000000000106,5.8,0.8,3076.6000000000104,1
1,job1975,2,3086.0,7.5,0.0,3078.5,10
2,job1979,1,3086.0,6.75,0.0,3079.25,3
4,job1929,3,3087.4000000000106,5.0,0.0,3082.4000000000106,3
0,job1990,2,3090.0,7.5,0.0,3082.5,1
3,job1992,2,3090.825,7.5,0.0,3083.325,1
1,job1964,3,3091.8,5.8,0.8,3086.0,10
2,job1985,1,3092.75,6.75,0.0,3086.0,3
4,job1994,2,3095.7000000000107,8.3,0.8,3087.4000000000106,3
0,job1996,2,3097.5,7.5,0.0,3090.0,1
3,job1963,2,3098.325,7.5,0.0,3090.825,3
1,job1967,2,3100.1000000000004,8.3,0.8,3091.8,10
2,job1999,1,3099.5,6.75,0.0,3092.75,3
4,job1910,3,3101.500000000011,5.8,0.8,3095.7000000000107,3
0,job1993,2,3105.0,7.5,0.0,3097.5,1
3,job1847,3,3104.125,5.8,0.8,3098.325,10
2,job2002,1,3106.25,6.75,0.0,3099.5,3
1,job1971,2,3107.6000000000004,7.5,0.0,3100.1000000000004,10
4,job1982,2,3109.800000000011,8.3,0.8,3101.500000000011,10
3,job1853,3,3109.125,5.0,0.0,3104.125,10
2,job2011,1,3113.0,6.75,0.0,3106.25,1
1,job2000,2,3115.1000000000004,7.5,0.0,3107.6000000000004,10
3,job2006,2,3117.425,8.3,0.8,3109.125,1
4,job1935,3,3115.6000000000113,5.8,0.8,3109.800000000011,1
2,job2017,1,3119.75,6.75,0.0,3113.0,1
4,job1939,3,3120.6000000000113,5.0,0.0,3115.6000000000113,1
1,job2003,2,3124.0,7.5,0.0,3116.5,10
3,job2008,2,3124.925,7.5,0.0,3117.425,1
2,job2020,1,3126.5,6.75,0.0,3119.75,3
4,job1969,3,3125.6000000000113,5.0,0.0,3120.6000000000113,3
0,job2015,2,3131.0,7.5,0.0,3123.5,1
1,job2007,2,3131.5,7.5,0.0,3124.0,10
3,job1998,2,3132.425,7.5,0.0,3124.925,3
4,job2018,2,3133.9000000000115,8.3,0.8,3125.6000000000113,3
2,job2023,1,3133.25,6.75,0.0,3126.5,1
1,job2009,2,3139.0,7.5,0.0,3131.5,10
3,job2021,1,3139.8,7.375,0.625,3132.425,1
2,job1517,1,3140.0,6.75,0.0,3133.25,10
4,job1941,3,3139.7000000000116,5.8,0.8,3133.9000000000115,1
0,job2027,2,3146.5,7.5,0.0,3139.0,1
4,job1968,3,3144.7000000000116,5.0,0.0,3139.7000000000116,1
3,job2012,2,3147.925,8.125,0.625,3139.8,3
2,job1529,1,3146.75,6.75,0.0,3140.0,10
1,job2014,2,3149.5,7.5,0.0,3142.0,10
4,job2010,2,3153.000000000012,8.3,0.8,3144.7000000000116,10
2,job2034,1,3153.5,6.75,0.0,3146.75,1
3,job2029,2,3155.425,7.5,0.0,3147.925,1
4,job1970,3,3158.800000000012,5.8,0.8,3153.000000000012,1
2,job2039,1,3160.25,6.75,0.0,3153.5,3
3,job2033,2,3162.925,7.5,0.0,3155.425,1
4,job1972,3,3163.800000000012,5.0,0.0,3158.800000000012,1
2,job1550,1,3167.0,6.75,0.0,3160.25,10
0,job2038,2,3168.5,7.5,0.0,3161.0,1
1,job2019,3,3166.0,5.0,0.0,3161.0,10
3,job2035,2,3170.425,7.5,0.0,3162.925,1
4,job1837,3,3168.800000000012,5.0,0.0,3163.800000000012,10
2,job1574,1,3173.75,6.75,0.0,3167.0,10
4,job2042,2,3177.100000000012,8.3,0.8,3168.800000000012,3
3,job2022,2,3177.925,7.5,0.0,3170.425,3
2,job2054,1,3180.5,6.75,0.0,3173.75,3
0,job2049,2,3182.5,7.5,0.0,3175.0,1
4,job1987,3,3182.9000000000124,5.8,0.8,3177.100000000012,1
3,job2025,2,3185.425,7.5,0.0,3177.925,3
2,job2061,1,3187.25,6.75,0.0,3180.5,1
0,job2046,2,3190.0,7.5,0.0,3182.5,1
4,job2043,2,3191.2000000000126,8.3,0.8,3182.9000000000124,3
3,job2047,2,3192.925,7.5,0.0,3185.425,1
2,job1576,1,3194.0,6.75,0.0,3187.25,10
1,job2037,3,3192.5,5.0,0.0,3187.5,10
0,job2051,2,3198.5,7.5,0.0,3191.0,1
4,job1995,3,3197.0000000000127,5.8,0.8,3191.2000000000126,1
3,job2050,2,3200.425,7.5,0.0,3192.925,1
2,job1629,1,3200.75,6.75,0.0,3194.0,10
4,job2048,2,3205.300000000013,8.3,0.8,3197.0000000000127,3
0,job2059,2,3206.0,7.5,0.0,3198.5,1
3,job2055,2,3207.925,7.5,0.0,3200.425,1
2,job1683,1,3207.5,6.75,0.0,3200.75,10
4,job2004,3,3211.100000000013,5.8,0.8,3205.300000000013,1
0,job2056,2,3213.5,7.5,0.0,3206.0,1
2,job1690,1,3214.25,6.75,0.0,3207.5,10
3,job2032,2,3215.425,7.5,0.0,3207.925,3
4,job2057,2,3219.4000000000133,8.3,0.8,3211.100000000013,3
0,job2070,2,3221.0,7.5,0.0,3213.5,1
2,job2076,1,3221.0,6.75,0.0,3214.25,3
3,job2044,2,3222.925,7.5,0.0,3215.425,3
1,job2063,2,3223.0,7.5,0.0,3215.5,3
4,job2005,3,3225.2000000000135,5.8,0.8,3219.4000000000133,1
0,job2068,2,3228.5,7.5,0.0,3221.0,1
2,job2082,1,3227.75,6.75,0.0,3221.0,1
3,job2065,1,3230.3,7.375,0.625,3222.925,1
4,job1988,3,3230.2000000000135,5.0,0.0,3225.2000000000135,3
2,job2087,1,3234.5,6.75,0.0,3227.75,3
0,job2067,2,3236.0,7.5,0.0,3228.5,1
4,job2072,2,3238.5000000000136,8.3,0.8,3230.2000000000135,3
3,job2071,2,3238.425,8.125,0.625,3230.3,1
2,job2095,1,3241.25,6.75,0.0,3234.5,1
0,job2077,2,3243.5,7.5,0.0,3236.0,1
3,job2058,2,3245.925,7.5,0.0,3238.425,3
4,job2024,3,3244.300000000014,5.8,0.8,3238.5000000000136,1
2,job2097,1,3248.0,6.75,0.0,3241.25,1
0,job2091,2,3251.0,7.5,0.0,3243.5,1
4,job2028,3,3249.300000000014,5.0,0.0,3244.300000000014,1
3,job2075,1,3253.3,7.375,0.625,3245.925,1
2,job2093,1,3254.75,6.75,0.0,3248.0,3
4,job2001,3,3254.300000000014,5.0,0.0,3249.300000000014,3
0,job2089,2,3258.5,7.5,0.0,3251.0,1
1,job2031,2,3258.5,7.5,0.0,3251.0,10
3,job2092,2,3261.425,8.125,0.625,3253.3,1
4,job2026,3,3259.300000000014,5.0,0.0,3254.300000000014,3
2,job2104,1,3261.5,6.75,0.0,3254.75,1
0,job2094,2,3266.0,7.5,0.0,3258.5,1
1,job2040,3,3264.3,5.8,0.8,3258.5,10
4,job2045,3,3264.300000000014,5.0,0.0,3259.300000000014,3
3,job2098,2,3268.925,7.5,0.0,3261.425,1
2,job2105,1,3268.25,6.75,0.0,3261.5,1
1,job2083,2,3271.8,7.5,0.0,3264.3,10
4,job2101,2,3272.600000000014,8.3,0.8,3264.300000000014,3
0,job2102,2,3273.5,7.5,0.0,3266.0,1
2,job2116,1,3275.0,6.75,0.0,3268.25,1
3,job2100,2,3276.425,7.5,0.0,3268.925,1
1,job2096,2,3279.3,7.5,0.0,3271.8,10
4,job2036,3,3278.400000000014,5.8,0.8,3272.600000000014,1
0,job2107,2,3281.0,7.5,0.0,3273.5,1
2,job2109,1,3281.75,6.75,0.0,3275.0,3
3,job2108,2,3283.925,7.5,0.0,3276.425,1
4,job2041,3,3283.400000000014,5.0,0.0,3278.400000000014,1
2,job2128,1,3288.5,6.75,0.0,3281.75,1
0,job2114,2,3290.5,7.5,0.0,3283.0,1
4,job2016,3,3288.400000000014,5.0,0.0,3283.400000000014,10
3,job2110,2,3291.425,7.5,0.0,3283.925,1
4,job2060,3,3293.400000000014,5.0,0.0,3288.400000000014,1
2,job2142,1,3295.25,6.75,0.0,3288.5,1
1,job2099,2,3297.5,7.5,0.0,3290.0,10
0,job2127,2,3298.0,7.5,0.0,3290.5,1
3,job2052,1,3298.8,7.375,0.625,3291.425,3
4,job2119,2,3301.7000000000144,8.3,0.8,3293.400000000014,3
2,job2111,1,3302.0,6.75,0.0,3295.25,3
0,job2132,2,3305.5,7.5,0.0,3298.0,1
3,job2078,2,3306.925,8.125,0.625,3298.8,3
4,job2090,3,3307.5000000000146,5.8,0.8,3301.7000000000144,1
2,job2115,1,3308.75,6.75,0.0,3302.0,3
1,job2121,2,3310.5,7.5,0.0,3303.0,10
3,job2085,2,3314.425,7.5,0.0,3306.925,3
4,job2122,2,3315.8000000000147,8.3,0.8,3307.5000000000146,3
2,job2117,1,3315.5,6.75,0.0,3308.75,3
0,job2143,2,3320.5,7.5,0.0,3313.0,1
3,job2139,2,3321.925,7.5,0.0,3314.425,1
2,job2161,1,3322.25,6.75,0.0,3315.5,1
4,job2073,3,3321.600000000015,5.8,0.8,3315.8000000000147,1
0,job2152,2,3328.0,7.5,0.0,3320.5,1
4,job2074,3,3326.600000000015,5.0,0.0,3321.600000000015,1
3,job2144,2,3329.425,7.5,0.0,3321.925,1
2,job2166,1,3329.0,6.75,0.0,3322.25,1
1,job2141,3,3329.5,5.0,0.0,3324.5,10
4,job2162,2,3334.900000000015,8.3,0.8,3326.600000000015,3
0,job2149,2,3335.5,7.5,0.0,3328.0,1
2,job2171,1,3335.75,6.75,0.0,3329.0,1
3,job2147,2,3336.925,7.5,0.0,3329.425,1
4,job2062,3,3340.7000000000153,5.8,0.8,3334.900000000015,3
0,job2150,2,3343.0,7.5,0.0,3335.5,1
1,job2106,2,3343.0,7.5,0.0,3335.5,10
2,job2124,1,3342.5,6.75,0.0,3335.75,3
3,job2151,2,3344.425,7.5,0.0,3336.925,1
4,job2157,2,3349.0000000000155,8.3,0.8,3340.7000000000153,3
2,job2130,1,3349.25,6.75,0.0,3342.5,3
0,job2158,2,3350.5,7.5,0.0,3343.0,1
3,job2153,2,3351.925,7.5,0.0,3344.425,1
1,job2135,2,3353.0,7.5,0.0,3345.5,3
4,job2080,3,3354.8000000000156,5.8,0.8,3349.0000000000155,1
2,job2138,1,3356.0,6.75,0.0,3349.25,3
0,job2175,2,3358.0,7.5,0.0,3350.5,1
3,job2155,2,3359.425,7.5,0.0,3351.925,1
1,job2164,2,3360.5,7.5,0.0,3353.0,3
4,job2177,2,3363.100000000016,8.3,0.8,3354.8000000000156,3
2,job2190,1,3362.75,6.75,0.0,3356.0,1
0,job2182,2,3365.5,7.5,0.0,3358.0,1
3,job1977,2,3366.925,7.5,0.0,3359.425,10
1,job2137,2,3368.0,7.5,0.0,3360.5,3
2,job2191,1,3369.5,6.75,0.0,3362.75,1
4,job2081,3,3368.900000000016,5.8,0.8,3363.100000000016,1
0,job2145,2,3373.0,7.5,0.0,3365.5,1
3,job2156,2,3374.425,7.5,0.0,3366.925,1
1,job2120,2,3375.5,7.5,0.0,3368.0,10
4,job2167,2,3377.200000000016,8.3,0.8,3368.900000000016,3
2,job2197,1,3376.25,6.75,0.0,3369.5,1
0,job2103,3,3378.8,5.8,0.8,3373.0,3
3,job2113,2,3381.925,7.5,0.0,3374.425,3
1,job2123,2,3383.0,7.5,0.0,3375.5,10
2,job2140,1,3383.0,6.75,0.0,3376.25,3
4,job2084,3,3383.0000000000164,5.8,0.8,3377.200000000016,1
0,job2180,2,3386.3,7.5,0.0,3378.8,3
3,job2189,2,3389.425,7.5,0.0,3381.925,1
1,job2129,2,3390.5,7.5,0.0,3383.0,10
2,job2173,1,3389.75,6.75,0.0,3383.0,3
4,job2088,3,3388.0000000000164,5.0,0.0,3383.0000000000164,1
0,job2196,2,3393.8,7.5,0.0,3386.3,1
4,job2112,3,3393.0000000000164,5.0,0.0,3388.0000000000164,1
3,job2174,1,3396.8,7.375,0.625,3389.425,1
2,job2178,1,3396.5,6.75,0.0,3389.75,3
1,job2134,2,3398.0,7.5,0.0,3390.5,10
4,job2079,3,3398.0000000000164,5.0,0.0,3393.0000000000164,3
0,job2204,2,3402.5,7.5,0.0,3395.0,1
2,job2184,1,3403.25,6.75,0.0,3396.5,3
3,job2188,1,3403.55,6.75,0.0,3396.8,1
1,job2165,2,3405.5,7.5,0.0,3398.0,10
4,job2118,3,3403.0000000000164,5.0,0.0,3398.0000000000164,1
0,job2209,2,3410.0,7.5,0.0,3402.5,1
4,job2203,2,3411.3000000000166,8.3,0.8,3403.0000000000164,3
2,job2187,1,3410.0,6.75,0.0,3403.25,3
3,job2181,2,3411.675,8.125,0.625,3403.55,3
1,job2183,2,3413.0,7.5,0.0,3405.5,10
0,job2219,2,3417.5,7.5,0.0,3410.0,1
2,job2194,1,3416.75,6.75,0.0,3410.0,3
4,job2126,3,3417.1000000000167,5.8,0.8,3411.3000000000166,1
3,job2193,2,3419.175,7.5,0.0,3411.675,3
1,job2186,2,3420.5,7.5,0.0,3413.0,10
2,job2210,1,3423.5,6.75,0.0,3416.75,3
4,job2213,2,3425.400000000017,8.3,0.8,3417.1000000000167,3
0,job2211,2,3425.0,7.5,0.0,3417.5,1
3,job2198,2,3426.675,7.5,0.0,3419.175,3
1,job2199,2,3428.0,7.5,0.0,3420.5,10
2,job2216,1,3430.25,6.75,0.0,3423.5,3
0,job2229,2,3432.5,7.5,0.0,3425.0,1
4,job2136,3,3431.200000000017,5.8,0.8,3425.400000000017,1
3,job2201,2,3434.175,7.5,0.0,3426.675,3
1,job2205,2,3435.5,7.5,0.0,3428.0,10
2,job2222,1,3437.0,6.75,0.0,3430.25,3
4,job2125,3,3436.200000000017,5.0,0.0,3431.200000000017,3
0,job2237,2,3440.0,7.5,0.0,3432.5,1
3,job2231,2,3441.675,7.5,0.0,3434.175,1
1,job2220,2,3443.0,7.5,0.0,3435.5,10
4,job2131,3,3441.200000000017,5.0,0.0,3436.200000000017,3
2,job2228,1,3443.75,6.75,0.0,3437.0,3
0,job2247,2,3447.5,7.5,0.0,3440.0,1
4,job2148,3,3446.200000000017,5.0,0.0,3441.200000000017,1
3,job2207,2,3449.175,7.5,0.0,3441.675,3
1,job2221,2,3450.5,7.5,0.0,3443.0,10
2,job2230,1,3450.5,6.75,0.0,3443.75,3
4,job2146,3,3451.200000000017,5.0,0.0,3446.200000000017,3
0,job2224,2,3455.0,7.5,0.0,3447.5,1
3,job2248,2,3456.675,7.5,0.0,3449.175,1
2,job2253,1,3457.25,6.75,0.0,3450.5,3
4,job2226,2,3459.5000000000173,8.3,0.8,3451.200000000017,3
1,job2233,2,3459.0,7.5,0.0,3451.5,10
0,job2215,2,3462.5,7.5,0.0,3455.0,1
3,job2232,1,3464.05,7.375,0.625,3456.675,1
2,job2260,1,3464.0,6.75,0.0,3457.25,1
1,job2218,2,3466.5,7.5,0.0,3459.0,10
4,job2154,3,3465.3000000000175,5.8,0.8,3459.5000000000173,1
0,job2241,2,3470.0,7.5,0.0,3462.5,1
2,job2266,1,3470.75,6.75,0.0,3464.0,1
3,job2239,1,3470.8,6.75,0.0,3464.05,1
4,job2249,2,3473.6000000000176,8.3,0.8,3465.3000000000175,3
0,job2270,1,3476.75,6.75,0.0,3470.0,1
2,job1691,1,3477.5,6.75,0.0,3470.75,10
3,job2254,1,3477.55,6.75,0.0,3470.8,1
4,job2160,3,3479.400000000018,5.8,0.8,3473.6000000000176,3
1,job2179,3,3481.0,5.0,0.0,3476.0,3
0,job2250,2,3484.25,7.5,0.0,3476.75,1
2,job2278,1,3484.25,6.75,0.0,3477.5,1
3,job2255,2,3485.675,8.125,0.625,3477.55,1
4,job2268,2,3487.700000000018,8.3,0.8,3479.400000000018,3
0,job2272,2,3491.75,7.5,0.0,3484.25,1
2,job2288,1,3491.0,6.75,0.0,3484.25,1
3,job2259,2,3493.175,7.5,0.0,3485.675,1
4,job2176,3,3493.500000000018,5.8,0.8,3487.700000000018,1
2,job1708,1,3497.75,6.75,0.0,3491.0,10
0,job2264,2,3499.25,7.5,0.0,3491.75,1
3,job2263,2,3500.675,7.5,0.0,3493.175,1
4,job2271,2,3501.8000000000184,8.3,0.8,3493.500000000018,3
1,job2261,2,3504.5,7.5,0.0,3497.0,3
2,job1712,1,3504.5,6.75,0.0,3497.75,10
0,job2277,2,3506.75,7.5,0.0,3499.25,1
3,job2276,2,3508.175,7.5,0.0,3500.675,1
4,job2185,3,3507.6000000000186,5.8,0.8,3501.8000000000184,1
2,job2297,1,3511.25,6.75,0.0,3504.5,1
1,job2202,3,3511.5,5.0,0.0,3506.5,3
0,job2258,2,3514.25,7.5,0.0,3506.75,1
4,job2236,3,3512.6000000000186,5.0,0.0,3507.6000000000186,1
3,job2281,2,3515.675,7.5,0.0,3508.175,1
2,job1750,1,3518.0,6.75,0.0,3511.25,10
4,job2163,3,3517.6000000000186,5.0,0.0,3512.6000000000186,3
0,job2292,2,3521.75,7.5,0.0,3514.25,1
3,job2286,2,3523.175,7.5,0.0,3515.675,1
4,job2192,3,3522.6000000000186,5.0,0.0,3517.6000000000186,1
2,job2304,1,3524.75,6.75,0.0,3518.0,1
1,job2195,3,3525.5,5.0,0.0,3520.5,10
0,job2294,2,3529.25,7.5,0.0,3521.75,1
4,job2298,2,3530.9000000000187,8.3,0.8,3522.6000000000186,1
3,job2246,2,3530.675,7.5,0.0,3523.175,3
2,job2300,1,3531.5,6.75,0.0,3524.75,3
0,job2267,2,3536.75,7.5,0.0,3529.25,1
3,job2223,1,3538.05,7.375,0.625,3530.675,3
4,job2168,3,3536.700000000019,5.8,0.8,3530.9000000000187,3
2,job2301,1,3538.25,6.75,0.0,3531.5,3
1,job2303,2,3540.5,7.5,0.0,3533.0,10
4,job2257,2,3545.000000000019,8.3,0.8,3536.700000000019,3
0,job2285,2,3544.25,7.5,0.0,3536.75,1
3,job2279,1,3544.8,6.75,0.0,3538.05,1
2,job2309,1,3545.0,6.75,0.0,3538.25,3
1,job1774,3,3545.5,5.0,0.0,3540.5,1
0,job2252,2,3551.75,7.5,0.0,3544.25,1
3,job2295,2,3552.925,8.125,0.625,3544.8,1
2,job2317,1,3551.75,6.75,0.0,3545.0,1
4,job2206,3,3550.8000000000193,5.8,0.8,3545.000000000019,3
4,job2251,2,3559.1000000000195,8.3,0.8,3550.8000000000193,3
0,job2310,2,3559.25,7.5,0.0,3551.75,1
2,job2324,1,3558.5,6.75,0.0,3551.75,1
3,job2302,2,3560.425,7.5,0.0,3552.925,1
1,job2238,3,3560.5,5.0,0.0,3555.5,3
2,job2326,1,3565.25,6.75,0.0,3558.5,1
4,job2214,3,3564.9000000000196,5.8,0.8,3559.1000000000195,1
0,job2316,2,3566.75,7.5,0.0,3559.25,1
3,job2262,2,3567.925,7.5,0.0,3560.425,3
1,job2273,2,3568.0,7.5,0.0,3560.5,10
4,job2306,2,3573.20000000002,8.3,0.8,3564.9000000000196,3
2,job2332,1,3572.0,6.75,0.0,3565.25,1
0,job2315,2,3574.25,7.5,0.0,3566.75,1
3,job2311,2,3575.425,7.5,0.0,3567.925,1
1,job2243,3,3575.0,5.0,0.0,3570.0,3
2,job2314,1,3578.75,6.75,0.0,3572.0,3
4,job2208,3,3579.00000000002,5.8,0.8,3573.20000000002,3
0,job2334,1,3581.625,7.375,0.625,3574.25,1
1,job2283,2,3582.5,7.5,0.0,3575.0,10
3,job2312,2,3582.925,7.5,0.0,3575.425,1
2,job2333,1,3585.5,6.75,0.0,3578.75,3
4,job2308,2,3587.30000000002,8.3,0.8,3579.00000000002,3
0,job2331,2,3589.75,8.125,0.625,3581.625,1
1,job2290,2,3590.0,7.5,0.0,3582.5,10
3,job2291,2,3590.425,7.5,0.0,3582.925,3
2,job1772,1,3592.25,6.75,0.0,3585.5,10
4,job2225,3,3593.1000000000204,5.8,0.8,3587.30000000002,1
0,job2322,2,3597.25,7.5,0.0,3589.75,1
1,job2280,3,3595.8,5.8,0.8,3590.0,10
3,job2293,2,3597.925,7.5,0.0,3590.425,3
2,job1795,1,3599.0,6.75,0.0,3592.25,10
4,job2327,2,3601.4000000000206,8.3,0.8,3593.1000000000204,3
1,job2234,2,3604.1000000000004,8.3,0.8,3595.8,10
3,job2329,2,3605.425,7.5,0.0,3597.925,1
2,job1848,1,3605.75,6.75,0.0,3599.0,10
0,job2340,2,3608.5,7.5,0.0,3601.0,1
4,job2227,3,3607.2000000000207,5.8,0.8,3601.4000000000206,1
1,job2318,2,3611.6000000000004,7.5,0.0,3604.1000000000004,10
3,job2319,2,3612.925,7.5,0.0,3605.425,3
2,job1863,1,3612.5,6.75,0.0,3605.75,10
4,job2235,3,3612.2000000000207,5.0,0.0,3607.2000000000207,1
0,job2343,2,3616.0,7.5,0.0,3608.5,1
1,job2244,2,3619.1000000000004,7.5,0.0,3611.6000000000004,10
4,job2242,3,3617.2000000000207,5.0,0.0,3612.2000000000207,1
2,job1898,1,3619.25,6.75,0.0,3612.5,10
3,job2344,2,3620.425,7.5,0.0,3612.925,1
0,job2346,2,3623.5,7.5,0.0,3616.0,1
4,job2245,3,3622.2000000000207,5.0,0.0,3617.2000000000207,1
1,job2320,2,3626.6000000000004,7.5,0.0,3619.1000000000004,10
2,job1934,1,3626.0,6.75,0.0,3619.25,10
3,job2323,2,3627.925,7.5,0.0,3620.425,3
4,job2269,3,3627.2000000000207,5.0,0.0,3622.2000000000207,1
2,job1951,1,3632.75,6.75,0.0,3626.0,10
1,job2256,2,3634.1000000000004,7.5,0.0,3626.6000000000004,10
4,job2296,3,3632.2000000000207,5.0,0.0,3627.2000000000207,3
3,job2351,2,3635.425,7.5,0.0,3627.925,1
4,job2274,3,3637.2000000000207,5.0,0.0,3632.2000000000207,1
2,job2359,1,3639.5,6.75,0.0,3632.75,3
1,job2342,2,3641.6000000000004,7.5,0.0,3634.1000000000004,10
3,job2352,2,3642.925,7.5,0.0,3635.425,1
4,job2356,2,3645.500000000021,8.3,0.8,3637.2000000000207,3
0,job2363,1,3644.25,6.75,0.0,3637.5,1
2,job2364,1,3646.25,6.75,0.0,3639.5,3
1,job2287,2,3649.1000000000004,7.5,0.0,3641.6000000000004,10
3,job2355,2,3650.425,7.5,0.0,3642.925,1
0,job2361,2,3651.75,7.5,0.0,3644.25,1
4,job2307,3,3651.300000000021,5.8,0.8,3645.500000000021,3
2,job2367,1,3653.0,6.75,0.0,3646.25,3
1,job2325,2,3656.6000000000004,7.5,0.0,3649.1000000000004,10
3,job2336,2,3657.925,7.5,0.0,3650.425,3
4,job2362,2,3659.6000000000213,8.3,0.8,3651.300000000021,3
2,job2013,1,3659.75,6.75,0.0,3653.0,10
1,job2330,2,3664.1000000000004,7.5,0.0,3656.6000000000004,10
3,job2339,2,3665.425,7.5,0.0,3657.925,3
4,job2282,3,3665.4000000000215,5.8,0.8,3659.6000000000213,1
2,job2374,1,3666.5,6.75,0.0,3659.75,1
1,job2349,2,3671.6000000000004,7.5,0.0,3664.1000000000004,10
4,job2284,3,3670.4000000000215,5.0,0.0,3665.4000000000215,1
3,job2341,2,3672.925,7.5,0.0,3665.425,3
2,job2380,1,3673.25,6.75,0.0,3666.5,1
4,job2275,3,3675.4000000000215,5.0,0.0,3670.4000000000215,3
1,job2350,2,3679.1000000000004,7.5,0.0,3671.6000000000004,10
3,job2377,2,3680.425,7.5,0.0,3672.925,1
2,job2386,1,3680.0,6.75,0.0,3673.25,3
4,job2338,3,3680.4000000000215,5.0,0.0,3675.4000000000215,3
1,job2360,2,3686.6000000000004,7.5,0.0,3679.1000000000004,10
2,job2388,1,3686.75,6.75,0.0,3680.0,1
4,job2321,3,3685.4000000000215,5.0,0.0,3680.4000000000215,1
3,job2354,2,3687.925,7.5,0.0,3680.425,3
4,job2328,3,3690.4000000000215,5.0,0.0,3685.4000000000215,1
2,job2391,1,3693.5,6.75,0.0,3686.75,1
3,job2378,2,3695.425,7.5,0.0,3687.925,1
1,job2368,2,3695.5,7.5,0.0,3688.0,10
4,job2353,2,3698.7000000000216,8.3,0.8,3690.4000000000215,10
2,job2399,1,3700.25,6.75,0.0,3693.5,1
3,job2366,2,3702.925,7.5,0.0,3695.425,3
0,job2390,2,3704.5,7.5,0.0,3697.0,1
4,job2335,3,3704.500000000022,5.8,0.8,3698.7000000000216,1
2,job2401,1,3707.0,6.75,0.0,3700.25,1
3,job2393,2,3710.425,7.5,0.0,3702.925,1
0,job2385,2,3712.0,7.5,0.0,3704.5,1
4,job2376,3,3709.500000000022,5.0,0.0,3704.500000000022,1
2,job2405,1,3713.75,6.75,0.0,3707.0,1
4,job2086,3,3714.500000000022,5.0,0.0,3709.500000000022,10
3,job2394,2,3717.925,7.5,0.0,3710.425,1
0,job2397,2,3719.5,7.5,0.0,3712.0,1
2,job2396,1,3720.5,6.75,0.0,3713.75,3
4,job2384,2,3722.800000000022,8.3,0.8,3714.500000000022,3
3,job2372,2,3725.425,7.5,0.0,3717.925,3
1,job2371,2,3726.5,7.5,0.0,3719.0,10
0,job2398,2,3727.0,7.5,0.0,3719.5,1
2,job2416,1,3727.25,6.75,0.0,3720.5,1
4,job2337,3,3728.600000000022,5.8,0.8,3722.800000000022,1
3,job2412,2,3732.925,7.5,0.0,3725.425,1
2,job2417,1,3734.0,6.75,0.0,3727.25,1
0,job2395,2,3735.5,7.5,0.0,3728.0,1
4,job2381,3,3733.600000000022,5.0,0.0,3728.600000000022,1
1,job2313,3,3734.0,5.0,0.0,3729.0,10
3,job2373,2,3740.425,7.5,0.0,3732.925,3
4,job2357,3,3738.600000000022,5.0,0.0,3733.600000000022,3
2,job2420,1,3740.75,6.75,0.0,3734.0,1
4,job2408,2,3746.9000000000224,8.3,0.8,3738.600000000022,10
3,job2348,3,3746.2250000000004,5.8,0.8,3740.425,3
2,job2425,1,3747.5,6.75,0.0,3740.75,1
0,job2402,2,3751.0,7.5,0.0,3743.5,1
3,job2419,2,3754.5250000000005,8.3,0.8,3746.2250000000004,1
4,job2345,3,3752.7000000000226,5.8,0.8,3746.9000000000224,1
2,job2427,1,3754.25,6.75,0.0,3747.5,1
0,job2424,2,3759.5,7.5,0.0,3752.0,1
4,job2411,2,3761.0000000000227,8.3,0.8,3752.7000000000226,10
2,job2437,1,3761.0,6.75,0.0,3754.25,1
3,job2379,2,3762.0250000000005,7.5,0.0,3754.5250000000005,3
0,job2421,2,3767.0,7.5,0.0,3759.5,1
2,job2403,1,3767.75,6.75,0.0,3761.0,3
4,job2347,3,3766.800000000023,5.8,0.8,3761.0000000000227,1
3,job2422,2,3769.5250000000005,7.5,0.0,3762.0250000000005,1
4,job2392,3,3771.800000000023,5.0,0.0,3766.800000000023,1
0,job2434,2,3774.5,7.5,0.0,3767.0,1
2,job2404,1,3774.5,6.75,0.0,3767.75,3
3,job2426,2,3777.0250000000005,7.5,0.0,3769.5250000000005,1
4,job2389,3,3776.800000000023,5.0,0.0,3771.800000000023,10
0,job2423,2,3782.0,7.5,0.0,3774.5,1
2,job2449,1,3781.25,6.75,0.0,3774.5,1
4,job2358,3,3781.800000000023,5.0,0.0,3776.800000000023,3
3,job2418,2,3784.5250000000005,7.5,0.0,3777.0250000000005,3
2,job2454,1,3788.0,6.75,0.0,3781.25,1
4,job2443,2,3790.100000000023,8.3,0.8,3781.800000000023,3
0,job2438,2,3790.5,7.5,0.0,3783.0,1
3,job2440,1,3791.9000000000005,7.375,0.625,3784.5250000000005,1
2,job2406,1,3794.75,6.75,0.0,3788.0,3
4,job2369,3,3795.9000000000233,5.8,0.8,3790.100000000023,1
0,job2432,2,3798.0,7.5,0.0,3790.5,1
3,job2444,2,3800.0250000000005,8.125,0.625,3791.9000000000005,1
