Workcenter,Machine_Number,Bid,Job_Name,Time,PT,PS,RDue,RP,CR,Pool,Setup,
2,1,3.406931508,job24675,2067.7,1.324934268,0.136727401,3.295317573,0.804941016,2.710277336,-0.383749416,-4.481516671,4
2,0,4.722443349,job24772,2067.8,0.408375066,1.043123631,6.209712122,-0.770234848,0.650443216,-0.05708168,-2.761894158,1
2,1,5.655606667,job24772,2067.8,2.649868536,0.05469096,3.547983996,1.562532561,2.7057967,-0.383749416,-4.481516671,4
3,0,-1.880338256,job24657,2067.8,-1.211046907,0.159690693,1.008085807,1.124606387,0.281417695,-0.5257781,-2.717313833,7.999999999
3,1,-2.640466129,job24657,2067.8,0.011274729,-0.838289608,-0.381854153,0.576738372,1.17443369,-0.143668822,-3.039100336,2
1,0,-5.39603632,job24851,2067.9,-1.630299574,-0.176535185,3.055373946,-1.800541073,-2.466991252,-0.624530907,-1.752512275,4.999999998
1,1,-6.161541268,job24851,2067.9,-0.656507717,-0.13810368,0.313460794,-0.929453767,1.704950314,-0.249907461,-6.205979749,3
1,0,-7.337774634,job24666,2068,-3.260599148,-1.059211111,2.710403514,-0.750225447,-2.476193079,-0.749437088,-1.752512275,5.999999998
1,1,-6.993675151,job24666,2068,-1.313015435,-0.82862208,0.279812233,-0.387272403,1.711309744,-0.249907461,-6.205979749,3
2,0,6.619190826,job24745,2068.3,0.476437577,2.607809078,6.207883743,-0.513489899,0.659526166,-0.05708168,-2.761894158,1
2,1,5.660745942,job24745,2068.3,3.091513292,0.136727401,3.512501848,1.041688374,2.743581113,-0.383749416,-4.481516671,4
4,0,2.931236682,job24813,2068.4,-0.875018173,0.422437079,-0.425171204,2.496170903,0.357283378,0,0.9555347,0
4,1,-1.324865417,job24813,2068.4,0.363772885,0.700011893,2.117745362,0.78268496,-1.859666524,-0.131248608,-3.298165386,2
2,0,4.762855512,job24822,2068.7,0.272250044,1.043123631,6.287743683,-0.676873048,0.65558704,-0.05708168,-2.761894158,1
2,1,4.655255093,job24822,2068.7,1.766579024,0.05469096,3.598921882,1.373134675,2.727194638,-0.383749416,-4.481516671,4
1,0,-7.819272429,job24861,2068.8,-3.804032339,-0.176535185,3.13080375,-2.000601192,-2.466958099,-0.749437088,-1.752512275,5.999999998
1,1,-0.927805975,job24861,2068.8,-1.531851341,-0.13810368,0.319855513,-1.032726408,1.704927402,-0.249907461,0,3
3,0,-0.947628842,job24814,2068.9,-1.937675051,0.091251825,1.135514878,2.722731254,0.283640185,-0.5257781,-2.717313833,7.999999999
3,1,-1.423057372,job24814,2068.9,0.018039566,-0.479022633,-0.431162264,1.396313953,1.183708754,-0.071834411,-3.039100336,1
4,0,1.05060866,job24568,2068.9,-1.31252726,1.126498877,-0.355004582,0.299540508,0.336566417,0,0.9555347,0
4,1,-0.908447131,job24568,2068.9,0.545659328,1.86669838,1.766521322,0.093922195,-1.751834363,-0.131248608,-3.298165386,2
1,0,-6.100457959,job24676,2069,-2.173732765,-1.059211111,2.665214369,-0.700210417,-2.455474852,-0.624530907,-1.752512275,4.999999998
1,1,-6.638597041,job24676,2069,-0.875343623,-0.82862208,0.269021331,-0.361454243,1.696991271,-0.333209948,-6.205979749,4
2,0,5.867533879,job24685,2069,0.272250044,2.607809078,5.54764209,-0.385117424,0.643925929,-0.05708168,-2.761894158,1
2,1,8.168736571,job24685,2069,1.766579024,0.136727401,3.189228021,0.781266281,2.67868526,-0.383749416,0,4
3,0,0.785322835,job24617,2069,-1.211046907,0.159690693,0.963805769,1.124606387,0.274044993,-0.5257781,0,7.999999999
3,1,-2.588203745,job24617,2069,0.011274729,-0.838289608,-0.370657858,0.576738372,1.143665368,-0.071834411,-3.039100336,1
4,0,2.659313688,job24733,2069.1,-0.875018173,0.422437079,-0.39117615,2.196630394,0.350905839,0,0.9555347,0
4,1,-1.539994796,job24733,2069.1,0.363772885,0.700011893,1.96334297,0.688762765,-1.826471315,-0.131248608,-3.298165386,2
1,0,-5.511353437,job24871,2069.6,-1.630299574,-0.176535185,3.06515781,-1.800541073,-2.467186051,-0.749437088,-1.752512275,5.999999998
1,1,-6.246320793,job24871,2069.6,-0.656507717,-0.13810368,0.311849129,-0.929453767,1.705084941,-0.333209948,-6.205979749,4
1,0,-4.540440243,job24646,2069.7,-2.173732765,-1.059211111,2.564268761,-0.700210417,-2.422117622,-0.749437088,0,5.999999998
1,1,-6.66838743,job24646,2069.7,-0.875343623,-0.82862208,0.262284296,-0.361454243,1.673937918,-0.333209948,-6.205979749,4
2,0,4.657972612,job24792,2069.7,0.408375066,1.043123631,6.029351116,-0.653532598,0.649631236,-0.05708168,-2.761894158,1
2,1,5.414074803,job24792,2069.7,2.649868536,0.05469096,3.450639912,1.325785204,2.702418923,-0.287812062,-4.481516671,3
2,0,5.953514348,job24715,2069.8,0.204187533,2.607809078,5.755646443,-0.443468549,0.648315681,-0.05708168,-2.761894158,1
2,1,3.448828338,job24715,2069.8,1.324934268,0.136727401,3.255846487,0.89963996,2.696946308,-0.383749416,-4.481516671,4
3,0,-2.658087724,job24637,2069.8,-1.937675051,0.159690693,1.014728946,1.065416578,0.282843043,-0.5257781,-2.717313833,7.999999999
3,1,-2.595785711,job24637,2069.8,0.018039566,-0.838289608,-0.391366702,0.546383721,1.18038206,-0.071834411,-3.039100336,1
3,0,1.553417521,job24734,2070,-1.69546567,0.091251825,1.037950327,2.367592395,0.277866745,-0.5257781,0,7.999999999
3,1,-1.597828864,job24734,2070,0.01578462,-0.479022633,-0.397456743,1.214186046,1.159614594,-0.071834411,-3.039100336,1
4,0,1.044313212,job24558,2070,-1.31252726,1.126498877,-0.348093607,0.299540508,0.323359994,0,0.9555347,0
4,1,-0.789367677,job24558,2070,0.545659328,1.86669838,1.751236799,0.093922195,-1.68309469,-0.065624304,-3.298165386,1
1,0,-7.267018665,job24746,2070.3,-3.260599148,-1.059211111,2.818885261,-0.750225447,-2.513918856,-0.749437088,-1.752512275,5.999999998
1,1,-6.957398922,job24746,2070.3,-1.313015435,-0.82862208,0.290015984,-0.387272403,1.737382222,-0.249907461,-6.205979749,3
2,0,4.713215103,job24802,2070.3,0.408375066,1.043123631,6.200528231,-0.770234848,0.650398861,-0.05708168,-2.761894158,1
2,1,10.12425809,job24802,2070.3,2.649868536,0.05469096,3.535303259,1.562532561,2.705612189,-0.383749416,0,4
4,0,-0.630466283,job24588,2070.3,-3.500072693,1.126498877,-0.343779945,0.798774689,0.332578089,0,0.9555347,0
4,1,0.217489689,job24588,2070.3,1.455091541,1.86669838,1.740105315,0.250459187,-1.731075045,-0.065624304,-3.298165386,1
1,0,-7.825295055,job24881,2070.6,-3.804032339,-0.176535185,3.124772099,-2.000601192,-2.466949075,-0.749437088,-1.752512275,5.999999998
1,1,-7.218580299,job24881,2070.6,-1.531851341,-0.13810368,0.318369662,-1.032726408,1.704921165,-0.333209948,-6.205979749,4
2,0,7.544978093,job24842,2070.7,0.272250044,1.043123631,6.308296051,-0.676873048,0.655263095,-0.05708168,0,1
2,1,4.62215504,job24842,2070.7,1.766579024,0.05469096,3.567169418,1.373134675,2.725847049,-0.383749416,-4.481516671,4
4,0,1.75381447,job24753,2070.7,-1.31252726,0.422437079,-0.403495962,2.695864575,0.351536038,0,0,0
4,1,-1.080234099,job24753,2070.7,0.545659328,0.700011893,2.022336128,0.845299757,-1.829751514,-0.065624304,-3.298165386,1
2,0,5.771392039,job24695,2070.9,0.272250044,2.607809078,5.511362528,-0.385117424,0.641145332,-0.114163361,-2.761894158,2
2,1,3.610598563,job24695,2070.9,1.766579024,0.136727401,3.124173767,0.781266281,2.667118177,-0.383749416,-4.481516671,4
3,0,-3.977263073,job24627,2070.9,-3.390931339,0.159690693,0.973422691,1.183796197,0.274128355,-0.460055838,-2.717313833,7
3,1,0.49673487,job24627,2070.9,0.03156924,-0.838289608,-0.375816634,0.607093023,1.144013261,-0.071834411,0,1
4,0,2.937093751,job24823,2071,-0.875018173,0.422437079,-0.417784304,2.496170903,0.355753547,0,0.9555347,0
4,1,-1.264107118,job24823,2071,0.363772885,0.700011893,2.104916562,0.78268496,-1.851703728,-0.065624304,-3.298165386,1
4,0,3.22E-05,job24528,2071.2,-1.31252726,1.126498877,-0.333891036,0.299540508,0.299182281,-0.078771178,0,1
4,1,-0.732798765,job24528,2071.2,0.545659328,1.86669838,1.681960273,0.093922195,-1.557249252,-0.065624304,-3.298165386,1
3,0,-2.278155292,job24754,2071.3,-3.390931339,0.091251825,1.078850231,2.841110874,0.278932788,-0.460055838,-2.717313833,7
3,1,-1.347308907,job24754,2071.3,0.03156924,-0.479022633,-0.410007508,1.457023255,1.164063486,-0.071834411,-3.039100336,1
1,0,-6.392326645,job24891,2071.4,-2.717165956,-0.176535185,3.045885606,-1.700511013,-2.466956915,-0.624530907,-1.752512275,4.999999998
1,1,-6.63761445,job24891,2071.4,-1.094179529,-0.13810368,0.306749321,-0.877817447,1.704926583,-0.333209948,-6.205979749,4
1,0,-7.697891589,job24716,2071.5,-3.532315743,-1.059211111,2.632948581,-0.800240477,-2.437123476,-0.749437088,-1.752512275,5.999999998
1,1,-7.251994365,job24716,2071.5,-1.422433388,-0.82862208,0.267032823,-0.413090563,1.68430854,-0.333209948,-6.205979749,4
3,0,-3.99766491,job24607,2071.6,-3.390931339,0.159690693,0.95683261,1.183796197,0.270316599,-0.460055838,-2.717313833,7
3,1,-2.614570981,job24607,2071.6,0.03156924,-0.838289608,-0.360280229,0.607093023,1.128105751,-0.143668822,-3.039100336,2
3,0,-0.8280323,job24824,2071.7,-1.937675051,0.091251825,1.125124922,2.722731254,0.282182158,-0.394333575,-2.717313833,6
3,1,-1.558942709,job24824,2071.7,0.018039566,-0.479022633,-0.417294027,1.396313953,1.177624001,-0.215503233,-3.039100336,3
4,0,0.38041258,job24598,2071.7,-2.187545433,1.126498877,-0.360719673,0.499234181,0.347409928,0,0.9555347,0
4,0,1.756113288,job24763,2071.7,-1.31252726,0.422437079,-0.401091803,2.695864575,0.351430697,0,0,0
4,1,-0.408605363,job24598,2071.7,0.909432213,1.86669838,1.830791779,0.156536992,-1.808275037,-0.065624304,-3.298165386,1
4,1,-1.063857957,job24763,2071.7,0.545659328,0.700011893,2.03816397,0.845299757,-1.829203215,-0.065624304,-3.298165386,1
3,0,0.193409641,job24727,2071.8,-1.937675051,0.159690693,1.073936701,1.065416578,0.292096558,-0.460055838,0,7
3,1,0.328372975,job24727,2071.8,0.018039566,-0.838289608,-0.401257001,0.546383721,1.21899953,-0.215503233,0,3
4,0,0.304379201,job24638,2072,-2.187545433,1.126498877,-0.371003664,0.499234181,0.360431719,-0.078771178,0.9555347,1
4,1,-0.495309816,job24638,2072,0.909432213,1.86669838,1.877490288,0.156536992,-1.876053695,-0.131248608,-3.298165386,2
2,0,4.777093785,job24832,2072.1,0.408375066,1.043123631,6.263587871,-0.770234848,0.651217903,-0.05708168,-2.761894158,1
2,1,10.2741094,job24832,2072.1,2.649868536,0.05469096,3.585810058,1.562532561,2.709019344,-0.287812062,0,3
4,0,2.782919745,job24843,2072.2,-0.875018173,0.422437079,-0.414868512,2.496170903,0.356206104,-0.157542355,0.9555347,2
4,1,-1.249587617,job24843,2072.2,0.363772885,0.700011893,2.121791629,0.78268496,-1.854059294,-0.065624304,-3.298165386,1
1,0,-5.365146835,job24901,2072.3,-1.902016169,-0.176535185,3.008037685,-1.575473439,-2.467022726,-0.499624725,-1.752512275,3.999999999
1,1,-6.249546891,job24901,2072.3,-0.76592567,-0.13810368,0.301972138,-0.813272046,1.704972066,-0.333209948,-6.205979749,4
2,0,4.921100537,job24852,2072.6,0.408375066,1.043123631,6.349246875,-0.770234848,0.65248397,0,-2.761894158,0
2,1,10.1992216,job24852,2072.6,2.649868536,0.05469096,3.601592868,1.562532561,2.714286091,-0.383749416,0,4
2,0,6.648362068,job24785,2072.7,0.476437577,2.607809078,6.181565978,-0.513489899,0.657933492,0,-2.761894158,0
2,1,5.610544854,job24785,2072.7,3.091513292,0.136727401,3.468926165,1.041688374,2.736955707,-0.383749416,-4.481516671,4
4,0,1.601941336,job24773,2072.7,-1.31252726,0.422437079,-0.397648658,2.695864575,0.351357956,-0.157542355,0,2
4,1,-1.062176373,job24773,2072.7,0.545659328,0.700011893,2.039466933,0.845299757,-1.828824594,-0.065624304,-3.298165386,1
3,0,-2.21090444,job24764,2072.8,-3.390931339,0.091251825,1.080811025,2.841110874,0.278500584,-0.394333575,-2.717313833,6
3,0,-2.516086146,job24667,2072.8,-1.937675051,0.159690693,1.026360281,1.065416578,0.28176876,-0.394333575,-2.717313833,6
3,1,1.555382435,job24764,2072.8,0.03156924,-0.479022633,-0.400943974,1.457023255,1.16225978,-0.215503233,0,3
3,1,-2.733424941,job24667,2072.8,0.018039566,-0.838289608,-0.380853831,0.546383721,1.175898781,-0.215503233,-3.039100336,3
3,0,-2.516266604,job24667,2072.9,-1.937675051,0.159690693,1.026360281,1.065416578,0.281588303,-0.394333575,-2.717313833,6
3,1,-2.801304788,job24667,2072.9,0.018039566,-0.838289608,-0.376146166,0.546383721,1.17514568,-0.287337644,-3.039100336,4
1,0,-4.883950757,job24696,2073,-1.086866383,-1.059211111,2.541081628,-0.625187873,-2.401630018,-0.499624725,-1.752512275,3.999999999
1,1,-6.129040535,job24696,2073,-0.437671812,-0.82862208,0.25608874,-0.322727003,1.659778829,-0.249907461,-6.205979749,3
1,0,-7.675499161,job24911,2073.2,-3.804032339,-0.176535185,3.149758206,-2.000601192,-2.467045469,-0.624530907,-1.752512275,4.999999998
1,1,-0.928247091,job24911,2073.2,-1.531851341,-0.13810368,0.319354015,-1.032726408,1.704987783,-0.249907461,0,3
4,0,-0.446054486,job24578,2073.2,-3.062563606,1.126498877,-0.332196779,0.698927853,0.325286825,-0.157542355,0.9555347,2
4,0,0.900349186,job24628,2073.2,-1.31252726,1.126498877,-0.351742169,0.299540508,0.340586885,-0.157542355,0.9555347,2
4,1,0.016439576,job24578,2073.2,1.273205099,1.86669838,1.714297877,0.219151789,-1.693123879,-0.065624304,-3.298165386,1
4,1,-0.815577629,job24628,2073.2,0.545659328,1.86669838,1.814693132,0.093922195,-1.772760973,-0.065624304,-3.298165386,1
3,0,-3.88127637,job24677,2073.3,-3.390931339,0.159690693,1.000837016,1.183796197,0.27697847,-0.394333575,-2.717313833,6
3,1,0.370826861,job24677,2073.3,0.03156924,-0.838289608,-0.369950138,0.607093023,1.155907576,-0.215503233,0,3
1,0,-4.896527271,job24686,2073.5,-1.086866383,-1.059211111,2.514987227,-0.625187873,-2.388112132,-0.499624725,-1.752512275,3.999999999
1,1,-6.226785417,job24686,2073.5,-0.437671812,-0.82862208,0.250988626,-0.322727003,1.650436549,-0.333209948,-6.205979749,4
2,0,4.947494196,job24872,2073.8,0.408375066,1.043123631,6.375010934,-0.770234848,0.65311357,0,-2.761894158,0
2,1,5.839700339,job24872,2073.8,2.649868536,0.05469096,3.625031832,1.562532561,2.716905182,-0.287812062,-4.481516671,3
2,0,5.819611554,job24705,2073.9,0.272250044,2.607809078,5.450698333,-0.385117424,0.635865682,0,-2.761894158,0
2,1,7.994980361,job24705,2073.9,1.766579024,0.136727401,3.049001858,0.781266281,2.645155213,-0.383749416,0,4
1,0,-7.536328314,job24921,2074,-3.804032339,-0.176535185,3.163986315,-2.000601192,-2.467008912,-0.499624725,-1.752512275,3.999999999
1,1,-0.929256322,job24921,2074,-1.531851341,-0.13810368,0.318370049,-1.032726408,1.704962519,-0.249907461,0,3
2,0,7.535090612,job24862,2074,0.136125022,1.043123631,6.471128731,-0.770234848,0.654948076,0,0,0
2,1,3.886806096,job24862,2074,0.883289512,0.05469096,3.622959912,1.562532561,2.724536591,-0.47968677,-4.481516671,5
1,0,-6.972492148,job24786,2074.2,-3.260599148,-1.059211111,2.859553999,-0.750225447,-2.50987344,-0.499624725,-1.752512275,3.999999999
1,1,-0.843546567,job24786,2074.2,-1.313015435,-0.82862208,0.283986885,-0.387272403,1.734586414,-0.333209948,0,4
3,0,1.956674422,job24844,2074.2,-1.937675051,0.091251825,1.127323993,2.722731254,0.281653714,-0.328611313,0,5
3,1,-1.627599534,job24844,2074.2,0.018039566,-0.479022633,-0.4119111,1.396313953,1.17541866,-0.287337644,-3.039100336,4
2,0,6.122244909,job24755,2074.4,0.204187533,2.607809078,5.818274553,-0.396787649,0.650655552,0,-2.761894158,0
2,1,3.262913886,job24755,2074.4,1.324934268,0.136727401,3.250834636,0.804941016,2.706680005,-0.47968677,-4.481516671,5
3,0,-3.854244719,job24647,2074.4,-3.390931339,0.159690693,0.968124529,1.183796197,0.271000346,-0.328611313,-2.717313833,5
3,1,0.359806387,job24647,2074.4,0.03156924,-0.838289608,-0.356022252,0.607093023,1.130959217,-0.215503233,0,3
4,0,-0.372876021,job24658,2074.4,-3.062563606,1.126498877,-0.353380036,0.698927853,0.340877368,-0.078771178,0.9555347,1
4,1,3.395637586,job24658,2074.4,1.273205099,1.86669838,1.810855262,0.219151789,-1.774272944,0,0,0
4,0,2.582862121,job24793,2074.5,-0.875018173,0.422437079,-0.388543389,2.196630394,0.350592687,-0.078771178,0.9555347,1
4,1,-1.467887559,job24793,2074.5,0.363772885,0.700011893,1.968195946,0.688762765,-1.824841357,-0.065624304,-3.298165386,1
4,0,2.930680619,job24863,2074.6,-1.31252726,0.422437079,-0.42804624,3.095251919,0.355572776,-0.157542355,0.9555347,2
4,1,-0.819285839,job24863,2074.6,0.545659328,0.700011893,2.179066089,0.970529351,-1.85076281,-0.065624304,-3.298165386,1
1,0,-5.210268465,job24931,2074.7,-1.902016169,-0.176535185,3.038131008,-1.575473439,-2.467143861,-0.374718544,-1.752512275,2.999999999
1,1,-6.335393106,job24931,2074.7,-0.76592567,-0.13810368,0.299344693,-0.813272046,1.705055783,-0.416512435,-6.205979749,5
3,0,-2.151253336,job24774,2074.8,-3.390931339,0.091251825,1.075481387,2.841110874,0.277759064,-0.328611313,-2.717313833,5
3,1,1.490472462,job24774,2074.8,0.03156924,-0.479022633,-0.390924967,1.457023255,1.15916521,-0.287337644,0,4
2,0,6.248352756,job24815,2075,0.204187533,2.607809078,5.986902763,-0.443468549,0.654816089,0,-2.761894158,0
2,1,3.588438253,job24815,2075,1.324934268,0.136727401,3.368415174,0.89963996,2.723987537,-0.383749416,-4.481516671,4
3,0,-2.32750356,job24747,2075,-1.937675051,0.159690693,1.076143711,1.065416578,0.289123392,-0.26288905,-2.717313833,4
3,1,-2.851637039,job24747,2075,0.018039566,-0.838289608,-0.386090015,0.546383721,1.206591688,-0.359172054,-3.039100336,5
1,0,-5.932921097,job24756,2075.2,-2.173732765,-1.059211111,2.708977271,-0.700210417,-2.456607074,-0.499624725,-1.752512275,3.999999999
1,1,-6.639046602,job24756,2075.2,-0.875343623,-0.82862208,0.267789286,-0.361454243,1.697773755,-0.333209948,-6.205979749,4
2,0,7.608395443,job24892,2075.4,0.272250044,1.043123631,6.315202124,-0.676873048,0.654692692,0,0,0
2,1,4.63217096,job24892,2075.4,1.766579024,0.05469096,3.579558173,1.373134675,2.723474214,-0.383749416,-4.481516671,4
1,0,-5.229821688,job24941,2075.5,-1.630299574,-0.176535185,3.096598413,-1.800541073,-2.466907269,-0.499624725,-1.752512275,3.999999999
1,1,-6.249003374,job24941,2075.5,-0.656507717,-0.13810368,0.309359216,-0.929453767,1.704892273,-0.333209948,-6.205979749,4
4,0,-0.370744088,job24618,2075.5,-3.062563606,1.126498877,-0.338905722,0.698927853,0.328534989,-0.078771178,0.9555347,1
4,1,3.313782616,job24618,2075.5,1.273205099,1.86669838,1.730382285,0.219151789,-1.710030632,-0.065624304,0,1
4,0,2.634740639,job24803,2075.6,-1.31252726,0.422437079,-0.398821996,2.695864575,0.351024719,-0.078771178,0.9555347,1
4,0,0.962831055,job24608,2075.6,-1.31252726,1.126498877,-0.340364458,0.299540508,0.312919866,-0.078771178,0.9555347,1
4,1,-1.083204382,job24803,2075.6,0.545659328,0.700011893,2.01670442,0.845299757,-1.82709009,-0.065624304,-3.298165386,1
4,1,-0.769827215,job24608,2075.6,0.545659328,1.86669838,1.716436201,0.093922195,-1.62875363,-0.065624304,-3.298165386,1
3,0,1.83305641,job24794,2075.7,-1.69546567,0.091251825,1.055216563,2.367592395,0.277350348,-0.26288905,0,4
3,1,-1.799248533,job24794,2075.7,0.01578462,-0.479022633,-0.381218112,1.214186046,1.157459526,-0.287337644,-3.039100336,4
1,0,-7.472842984,job24816,2075.8,-3.532315743,-1.059211111,2.770145505,-0.800240477,-2.474177976,-0.624530907,-1.752512275,4.999999998
1,1,-7.215817696,job24816,2075.8,-1.422433388,-0.82862208,0.277600936,-0.413090563,1.709917095,-0.333209948,-6.205979749,4
2,0,4.929423616,job24902,2076.1,0.408375066,1.043123631,6.239747257,-0.653532598,0.653604419,0,-2.761894158,0
2,0,5.84048908,job24735,2076.1,0.272250044,2.607809078,5.470716245,-0.385117424,0.636725296,0,-2.761894158,0
2,0,4.751359931,job24882,2076.1,0.136125022,1.043123631,6.449638992,-0.770234848,0.654601293,0,-2.761894158,0
2,1,5.539290214,job24902,2076.1,2.649868536,0.05469096,3.559327171,1.325785204,2.718947075,-0.287812062,-4.481516671,3
2,1,3.672673398,job24735,2076.1,1.766579024,0.136727401,3.108698281,0.781266281,2.648731144,-0.287812062,-4.481516671,3
2,1,4.136595673,job24882,2076.1,0.883289512,0.05469096,3.682317374,1.562532561,2.723093998,-0.287812062,-4.481516671,3
1,0,-3.594303919,job24951,2076.2,-1.902016169,-0.176535185,3.026460669,-1.575473439,-2.467115069,-0.499624725,0,3.999999999
1,1,-6.251039479,job24951,2076.2,-0.76592567,-0.13810368,0.300415731,-0.813272046,1.705035885,-0.333209948,-6.205979749,4
2,0,4.653234436,job24882,2076.2,0.136125022,1.043123631,6.408709802,-0.770234848,0.654486667,-0.05708168,-2.761894158,1
2,1,4.005770712,job24882,2076.2,0.883289512,0.05469096,3.6479066,1.562532561,2.722617165,-0.383749416,-4.481516671,4
3,0,-1.035155657,job24864,2076.3,-2.906512576,0.091251825,1.163924067,3.314629352,0.281754558,-0.26288905,-2.717313833,4
3,1,-1.254733367,job24864,2076.3,0.027059348,-0.479022633,-0.423866488,1.699860465,1.17583951,-0.215503233,-3.039100336,3
4,0,0.383559812,job24728,2076.3,-2.187545433,1.126498877,-0.382193547,0.499234181,0.372031035,0,0.9555347,0
4,1,-0.50188267,job24728,2076.3,0.909432213,1.86669838,1.931292088,0.156536992,-1.936428349,-0.131248608,-3.298165386,2
3,0,-1.631610179,job24697,2076.4,-1.211046907,0.159690693,0.953282741,1.242986007,0.269402432,-0.328611313,-2.717313833,5
3,1,-2.670116605,job24697,2076.4,0.011274729,-0.838289608,-0.350236512,0.637447674,1.124290681,-0.215503233,-3.039100336,3
4,0,2.86080255,job24893,2076.4,-0.875018173,0.422437079,-0.415808318,2.496170903,0.356257538,-0.078771178,0.9555347,1
4,1,1.982000223,job24893,2076.4,0.363772885,0.700011893,2.121106099,0.78268496,-1.854327006,-0.131248608,0,2
4,0,1.599625178,job24833,2076.6,-1.31252726,0.422437079,-0.400782036,2.695864575,0.352175176,-0.157542355,0,2
4,1,-1.119634906,job24833,2076.6,0.545659328,0.700011893,2.051886349,0.845299757,-1.833078239,-0.131248608,-3.298165386,2
3,0,-1.710984894,job24687,2076.7,-1.211046907,0.159690693,0.941157108,1.242986007,0.267875612,-0.394333575,-2.717313833,6
3,1,-2.673934806,job24687,2076.7,0.011274729,-0.838289608,-0.347682871,0.637447674,1.117918839,-0.215503233,-3.039100336,3
1,0,-3.463784744,job24961,2076.9,-1.902016169,-0.176535185,3.032089201,-1.575473439,-2.467130607,-0.374718544,0,2.999999999
1,1,-6.24919248,job24961,2076.9,-0.76592567,-0.13810368,0.302251992,-0.813272046,1.705046623,-0.333209948,-6.205979749,4
2,0,6.096516936,job24825,2076.9,0.204187533,2.607809078,5.894467555,-0.443468549,0.652497157,-0.05708168,-2.761894158,1
2,1,3.669574068,job24825,2076.9,1.324934268,0.136727401,3.363260224,0.89963996,2.714340948,-0.287812062,-4.481516671,3
3,0,-2.227026112,job24804,2076.9,-3.390931339,0.091251825,1.065186372,2.841110874,0.278003565,-0.394333575,-2.717313833,6
3,1,1.558887278,job24804,2076.9,0.03156924,-0.479022633,-0.395364933,1.457023255,1.160185581,-0.215503233,0,3
1,0,-3.133947309,job24736,2077.2,-1.086866383,-1.059211111,2.528004933,-0.625187873,-2.391062151,-0.499624725,0,3.999999999
1,1,-6.223156746,job24736,2077.2,-0.437671812,-0.82862208,0.252578523,-0.322727003,1.652475322,-0.333209948,-6.205979749,4
2,0,4.907461932,job24932,2077.3,0.408375066,1.043123631,6.273209906,-0.653532598,0.655261765,-0.05708168,-2.761894158,1
2,1,5.590818771,job24932,2077.3,2.649868536,0.05469096,3.603961288,1.325785204,2.725841516,-0.287812062,-4.481516671,3
3,0,-1.789982313,job24717,2077.3,-1.211046907,0.159690693,0.97519997,1.124606387,0.273214952,-0.394333575,-2.717313833,6
3,1,-2.793969001,job24717,2077.3,0.011274729,-0.838289608,-0.35745589,0.576738372,1.140201376,-0.287337644,-3.039100336,4
2,0,5.967275347,job24765,2077.6,0.204187533,2.607809078,5.668508742,-0.396787649,0.645451802,0,-2.761894158,0
2,1,7.882165593,job24765,2077.6,1.324934268,0.136727401,3.218342192,0.804941016,2.685032777,-0.287812062,0,3
4,0,2.552025332,job24853,2077.6,-1.31252726,0.422437079,-0.404375785,2.695864575,0.352634379,-0.157542355,0.9555347,2
4,0,1.978890975,job24883,2077.6,-1.31252726,0.422437079,-0.423505591,3.095251919,0.354777184,-0.157542355,0,2
4,1,-1.025078064,job24853,2077.6,0.545659328,0.700011893,2.083209047,0.845299757,-1.835468398,-0.065624304,-3.298165386,1
4,1,-0.812741207,job24883,2077.6,0.545659328,0.700011893,2.18146965,0.970529351,-1.846621738,-0.065624304,-3.298165386,1
4,0,-0.807325134,job24668,2077.7,-2.187545433,1.126498877,-0.356113943,0.499234181,0.346914718,-0.236313533,0,3
4,1,-0.467132656,job24668,2077.7,0.909432213,1.86669838,1.835311212,0.156536992,-1.80569746,-0.131248608,-3.298165386,2
1,0,-7.529303559,job24971,2077.8,-3.804032339,-0.176535185,3.171113195,-2.000601192,-2.467111037,-0.499624725,-1.752512275,3.999999999
1,1,-0.928197186,job24971,2077.8,-1.531851341,-0.13810368,0.319358607,-1.032726408,1.705033098,-0.249907461,0,3
3,0,-3.862254556,job24757,2078.1,-3.390931339,0.159690693,1.017404201,1.183796197,0.2794331,-0.394333575,-2.717313833,6
3,1,0.375701398,job24757,2078.1,0.03156924,-0.838289608,-0.37531945,0.607093023,1.166151425,-0.215503233,0,3
1,0,-7.225219981,job24826,2078.2,-3.532315743,-1.059211111,2.753145564,-0.800240477,-2.459367394,-0.374718544,-1.752512275,2.999999999
1,1,-7.230529658,job24826,2078.2,-1.422433388,-0.82862208,0.273124643,-0.413090563,1.699681427,-0.333209948,-6.205979749,4
3,0,1.886997786,job24894,2078.3,-1.937675051,0.091251825,1.123254735,2.722731254,0.281768599,-0.394333575,0,6
3,1,-1.624875378,job24894,2078.3,0.018039566,-0.479022633,-0.409666392,1.396313953,1.175898108,-0.287337644,-3.039100336,4
2,0,8.965018612,job24845,2078.4,0.204187533,2.607809078,5.943492404,-0.443468549,0.652998147,0,0,0
2,1,3.580464603,job24845,2078.4,1.324934268,0.136727401,3.368004034,0.89963996,2.716425027,-0.383749416,-4.481516671,4
2,0,5.007193706,job24942,2078.6,0.408375066,1.043123631,6.433530384,-0.770234848,0.654293631,0,-2.761894158,0
2,0,4.756510779,job24912,2078.6,0.136125022,1.043123631,6.454644164,-0.770234848,0.654746968,0,-2.761894158,0
